
 Running on port 18601
ID: 24 Msg Type: 1
ID: 21 Msg Type: 3
ID: 25 Msg Type: 1
ID: 22 Msg Type: 2
ID: 26 Msg Type: 1
ID: 23 Msg Type: 2
ID: 22 Msg Type: 3
ID: 23 Msg Type: 3
ID: 27 Msg Type: 1
ID: 24 Msg Type: 2
ID: 28 Msg Type: 1
ID: 25 Msg Type: 2
ID: 24 Msg Type: 3
ID: 29 Msg Type: 1
ID: 26 Msg Type: 2
ID: 25 Msg Type: 3
ID: 26 Msg Type: 3
ID: 27 Msg Type: 2
ID: 30 Msg Type: 1
ID: 28 Msg Type: 2
ID: 27 Msg Type: 3
ID: 31 Msg Type: 1
ID: 28 Msg Type: 3
ID: 29 Msg Type: 2
ID: 29 Msg Type: 3
ID: 30 Msg Type: 2
ID: 31 Msg Type: 2
ID: 30 Msg Type: 3
ID: 31 Msg Type: 3
Fill/encryption time total: 24129666
Sending first message: 1691437842427
Sending last message: 1691437844890
Data send time total: 2463559
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 0 Msg Type: 2
ID: 4 Msg Type: 1
ID: 0 Msg Type: 3
ID: 1 Msg Type: 2
ID: 5 Msg Type: 1
ID: 1 Msg Type: 3
ID: 2 Msg Type: 2
ID: 6 Msg Type: 1
ID: 3 Msg Type: 2
ID: 2 Msg Type: 3
ID: 7 Msg Type: 1
ID: 4 Msg Type: 2
ID: 3 Msg Type: 3
ID: 5 Msg Type: 2
ID: 4 Msg Type: 3
ID: 8 Msg Type: 1
ID: 6 Msg Type: 2
ID: 5 Msg Type: 3
ID: 9 Msg Type: 1
ID: 6 Msg Type: 3
ID: 7 Msg Type: 2
ID: 10 Msg Type: 1
ID: 7 Msg Type: 3
ID: 8 Msg Type: 2
ID: 11 Msg Type: 1
ID: 12 Msg Type: 1
ID: 8 Msg Type: 3
ID: 9 Msg Type: 2
ID: 13 Msg Type: 1
ID: 9 Msg Type: 3
ID: 10 Msg Type: 2
ID: 14 Msg Type: 1
ID: 11 Msg Type: 2
ID: 10 Msg Type: 3
ID: 15 Msg Type: 1
ID: 11 Msg Type: 3
ID: 12 Msg Type: 2
ID: 16 Msg Type: 1
ID: 13 Msg Type: 2
ID: 12 Msg Type: 3
ID: 14 Msg Type: 2
ID: 17 Msg Type: 1
ID: 13 Msg Type: 3
ID: 18 Msg Type: 1
ID: 14 Msg Type: 3
ID: 15 Msg Type: 2
ID: 16 Msg Type: 2
ID: 15 Msg Type: 3
ID: 19 Msg Type: 1
ID: 16 Msg Type: 3
ID: 17 Msg Type: 2
ID: 20 Msg Type: 1
ID: 18 Msg Type: 2
ID: 21 Msg Type: 1
ID: 17 Msg Type: 3
ID: 18 Msg Type: 3
ID: 19 Msg Type: 2
ID: 22 Msg Type: 1
ID: 23 Msg Type: 1
ID: 20 Msg Type: 2
ID: 19 Msg Type: 3
ID: 20 Msg Type: 3
ID: 24 Msg Type: 1
ID: 21 Msg Type: 2
ID: 25 Msg Type: 1
ID: 21 Msg Type: 3
ID: 22 Msg Type: 2
ID: 23 Msg Type: 2
ID: 26 Msg Type: 1
ID: 22 Msg Type: 3
ID: 24 Msg Type: 2
ID: 27 Msg Type: 1
ID: 23 Msg Type: 3
ID: 28 Msg Type: 1
ID: 24 Msg Type: 3
ID: 25 Msg Type: 2
ID: 29 Msg Type: 1
ID: 26 Msg Type: 2
ID: 25 Msg Type: 3
ID: 30 Msg Type: 1
ID: 26 Msg Type: 3
ID: 27 Msg Type: 2
ID: 28 Msg Type: 2
ID: 31 Msg Type: 1
ID: 27 Msg Type: 3
ID: 28 Msg Type: 3
ID: 29 Msg Type: 2
ID: 30 Msg Type: 2
ID: 29 Msg Type: 3
ID: 31 Msg Type: 2
ID: 30 Msg Type: 3
ID: 31 Msg Type: 3
Fill/encryption time total: 24672177
Sending first message: 1691438379758
Sending last message: 1691438382164
Data send time total: 2405744
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 0 Msg Type: 2
ID: 0 Msg Type: 3
ID: 4 Msg Type: 1
ID: 1 Msg Type: 2
ID: 5 Msg Type: 1
ID: 2 Msg Type: 2
ID: 1 Msg Type: 3
ID: 6 Msg Type: 1
ID: 2 Msg Type: 3
ID: 3 Msg Type: 2
ID: 7 Msg Type: 1
ID: 4 Msg Type: 2
ID: 3 Msg Type: 3
ID: 8 Msg Type: 1
ID: 5 Msg Type: 2
ID: 4 Msg Type: 3
ID: 6 Msg Type: 2
ID: 9 Msg Type: 1
ID: 5 Msg Type: 3
ID: 7 Msg Type: 2
ID: 6 Msg Type: 3
ID: 10 Msg Type: 1
ID: 7 Msg Type: 3
ID: 11 Msg Type: 1
ID: 8 Msg Type: 2
ID: 9 Msg Type: 2
ID: 12 Msg Type: 1
ID: 8 Msg Type: 3
ID: 13 Msg Type: 1
ID: 9 Msg Type: 3
ID: 10 Msg Type: 2
ID: 14 Msg Type: 1
ID: 11 Msg Type: 2
ID: 10 Msg Type: 3
ID: 12 Msg Type: 2
ID: 15 Msg Type: 1
ID: 11 Msg Type: 3
ID: 12 Msg Type: 3
ID: 16 Msg Type: 1
ID: 13 Msg Type: 2
ID: 17 Msg Type: 1
ID: 14 Msg Type: 2
ID: 13 Msg Type: 3
ID: 14 Msg Type: 3
ID: 15 Msg Type: 2
ID: 18 Msg Type: 1
ID: 16 Msg Type: 2
ID: 15 Msg Type: 3
ID: 19 Msg Type: 1
ID: 16 Msg Type: 3
ID: 20 Msg Type: 1
ID: 17 Msg Type: 2
ID: 21 Msg Type: 1
ID: 18 Msg Type: 2
ID: 17 Msg Type: 3
ID: 22 Msg Type: 1
ID: 18 Msg Type: 3
ID: 19 Msg Type: 2
ID: 23 Msg Type: 1
ID: 19 Msg Type: 3
ID: 20 Msg Type: 2
ID: 24 Msg Type: 1
ID: 21 Msg Type: 2
ID: 20 Msg Type: 3
ID: 21 Msg Type: 3
ID: 22 Msg Type: 2
ID: 25 Msg Type: 1
ID: 26 Msg Type: 1
ID: 23 Msg Type: 2
ID: 22 Msg Type: 3
ID: 24 Msg Type: 2
ID: 23 Msg Type: 3
ID: 27 Msg Type: 1
ID: 24 Msg Type: 3
ID: 28 Msg Type: 1
ID: 25 Msg Type: 2
ID: 26 Msg Type: 2
ID: 29 Msg Type: 1
ID: 25 Msg Type: 3
ID: 26 Msg Type: 3
ID: 27 Msg Type: 2
ID: 30 Msg Type: 1
ID: 31 Msg Type: 1
ID: 28 Msg Type: 2
ID: 27 Msg Type: 3
ID: 28 Msg Type: 3
ID: 29 Msg Type: 2
ID: 29 Msg Type: 3
ID: 30 Msg Type: 2
ID: 31 Msg Type: 2
ID: 30 Msg Type: 3
ID: 31 Msg Type: 3
Fill/encryption time total: 24215863
Sending first message: 1691438497894
Sending last message: 1691438500295
Data send time total: 2401490
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 0 Msg Type: 2
ID: 0 Msg Type: 3
ID: 4 Msg Type: 1
ID: 1 Msg Type: 2
ID: 5 Msg Type: 1
ID: 1 Msg Type: 3
ID: 2 Msg Type: 2
ID: 6 Msg Type: 1
ID: 3 Msg Type: 2
ID: 2 Msg Type: 3
ID: 7 Msg Type: 1
ID: 3 Msg Type: 3
ID: 4 Msg Type: 2
ID: 8 Msg Type: 1
ID: 4 Msg Type: 3
ID: 5 Msg Type: 2
ID: 9 Msg Type: 1
ID: 6 Msg Type: 2
ID: 5 Msg Type: 3
ID: 6 Msg Type: 3
ID: 7 Msg Type: 2
ID: 10 Msg Type: 1
ID: 8 Msg Type: 2
ID: 11 Msg Type: 1
ID: 7 Msg Type: 3
ID: 8 Msg Type: 3
ID: 12 Msg Type: 1
ID: 9 Msg Type: 2
ID: 13 Msg Type: 1
ID: 9 Msg Type: 3
ID: 10 Msg Type: 2
ID: 14 Msg Type: 1
ID: 11 Msg Type: 2
ID: 10 Msg Type: 3
ID: 12 Msg Type: 2
ID: 15 Msg Type: 1
ID: 11 Msg Type: 3
ID: 16 Msg Type: 1
ID: 13 Msg Type: 2
ID: 12 Msg Type: 3
ID: 13 Msg Type: 3
ID: 17 Msg Type: 1
ID: 14 Msg Type: 2
ID: 18 Msg Type: 1
ID: 14 Msg Type: 3
ID: 15 Msg Type: 2
ID: 19 Msg Type: 1
ID: 16 Msg Type: 2
ID: 15 Msg Type: 3
ID: 16 Msg Type: 3
ID: 20 Msg Type: 1
ID: 17 Msg Type: 2
ID: 17 Msg Type: 3
ID: 18 Msg Type: 2
ID: 21 Msg Type: 1
ID: 19 Msg Type: 2
ID: 22 Msg Type: 1
ID: 18 Msg Type: 3
ID: 20 Msg Type: 2
ID: 19 Msg Type: 3
ID: 23 Msg Type: 1
ID: 20 Msg Type: 3
ID: 21 Msg Type: 2
ID: 24 Msg Type: 1
ID: 21 Msg Type: 3
ID: 22 Msg Type: 2
ID: 25 Msg Type: 1
ID: 22 Msg Type: 3
ID: 26 Msg Type: 1
ID: 23 Msg Type: 2
ID: 27 Msg Type: 1
ID: 24 Msg Type: 2
ID: 23 Msg Type: 3
ID: 28 Msg Type: 1
ID: 24 Msg Type: 3
ID: 25 Msg Type: 2
ID: 29 Msg Type: 1
ID: 26 Msg Type: 2
ID: 25 Msg Type: 3
ID: 27 Msg Type: 2
ID: 26 Msg Type: 3
ID: 30 Msg Type: 1
ID: 31 Msg Type: 1
ID: 28 Msg Type: 2
ID: 27 Msg Type: 3
ID: 28 Msg Type: 3
ID: 29 Msg Type: 2
ID: 29 Msg Type: 3
ID: 30 Msg Type: 2
ID: 31 Msg Type: 2
ID: 30 Msg Type: 3
ID: 31 Msg Type: 3
Fill/encryption time total: 24472686
Sending first message: 1691439038370
Sending last message: 1691439040855
Data send time total: 2484942
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 0 Msg Type: 2
ID: 3 Msg Type: 1
ID: 0 Msg Type: 3
ID: 4 Msg Type: 1
ID: 1 Msg Type: 2
ID: 1 Msg Type: 3
ID: 5 Msg Type: 1
ID: 2 Msg Type: 2
ID: 6 Msg Type: 1
ID: 2 Msg Type: 3
ID: 3 Msg Type: 2
ID: 4 Msg Type: 2
ID: 7 Msg Type: 1
ID: 3 Msg Type: 3
ID: 4 Msg Type: 3
ID: 5 Msg Type: 2
ID: 8 Msg Type: 1
ID: 5 Msg Type: 3
ID: 9 Msg Type: 1
ID: 6 Msg Type: 2
ID: 6 Msg Type: 3
ID: 10 Msg Type: 1
ID: 7 Msg Type: 2
ID: 11 Msg Type: 1
ID: 8 Msg Type: 2
ID: 7 Msg Type: 3
ID: 12 Msg Type: 1
ID: 9 Msg Type: 2
ID: 8 Msg Type: 3
ID: 13 Msg Type: 1
ID: 10 Msg Type: 2
ID: 9 Msg Type: 3
ID: 14 Msg Type: 1
ID: 11 Msg Type: 2
ID: 10 Msg Type: 3
ID: 15 Msg Type: 1
ID: 11 Msg Type: 3
ID: 12 Msg Type: 2
ID: 13 Msg Type: 2
ID: 16 Msg Type: 1
ID: 12 Msg Type: 3
ID: 14 Msg Type: 2
ID: 13 Msg Type: 3
ID: 17 Msg Type: 1
ID: 15 Msg Type: 2
ID: 14 Msg Type: 3
ID: 18 Msg Type: 1
ID: 15 Msg Type: 3
ID: 19 Msg Type: 1
ID: 16 Msg Type: 2
ID: 20 Msg Type: 1
ID: 16 Msg Type: 3
ID: 17 Msg Type: 2
ID: 21 Msg Type: 1
ID: 17 Msg Type: 3
ID: 18 Msg Type: 2
ID: 19 Msg Type: 2
ID: 18 Msg Type: 3
ID: 22 Msg Type: 1
ID: 23 Msg Type: 1
ID: 19 Msg Type: 3
ID: 20 Msg Type: 2
ID: 21 Msg Type: 2
ID: 24 Msg Type: 1
ID: 20 Msg Type: 3
ID: 25 Msg Type: 1
ID: 21 Msg Type: 3
ID: 22 Msg Type: 2
ID: 26 Msg Type: 1
ID: 23 Msg Type: 2
ID: 22 Msg Type: 3
ID: 27 Msg Type: 1
ID: 23 Msg Type: 3
ID: 24 Msg Type: 2
ID: 25 Msg Type: 2
ID: 28 Msg Type: 1
ID: 24 Msg Type: 3
ID: 25 Msg Type: 3
ID: 29 Msg Type: 1
ID: 26 Msg Type: 2
ID: 27 Msg Type: 2
ID: 26 Msg Type: 3
ID: 30 Msg Type: 1
ID: 28 Msg Type: 2
ID: 31 Msg Type: 1
ID: 27 Msg Type: 3
ID: 29 Msg Type: 2
ID: 28 Msg Type: 3
ID: 29 Msg Type: 3
ID: 30 Msg Type: 2
ID: 30 Msg Type: 3
ID: 31 Msg Type: 2
ID: 31 Msg Type: 3
Fill/encryption time total: 24616785
Sending first message: 1691439157829
Sending last message: 1691439160265
Data send time total: 2435499
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 0 Msg Type: 2
ID: 3 Msg Type: 1
ID: 1 Msg Type: 2
ID: 0 Msg Type: 3
ID: 4 Msg Type: 1
ID: 2 Msg Type: 2
ID: 1 Msg Type: 3
ID: 5 Msg Type: 1
ID: 2 Msg Type: 3
ID: 3 Msg Type: 2
ID: 6 Msg Type: 1
ID: 4 Msg Type: 2
ID: 3 Msg Type: 3
ID: 7 Msg Type: 1
ID: 8 Msg Type: 1
ID: 5 Msg Type: 2
ID: 4 Msg Type: 3
ID: 5 Msg Type: 3
ID: 9 Msg Type: 1
ID: 6 Msg Type: 2
ID: 10 Msg Type: 1
ID: 7 Msg Type: 2
ID: 6 Msg Type: 3
ID: 8 Msg Type: 2
ID: 11 Msg Type: 1
ID: 7 Msg Type: 3
ID: 12 Msg Type: 1
ID: 8 Msg Type: 3
ID: 9 Msg Type: 2
ID: 13 Msg Type: 1
ID: 10 Msg Type: 2
ID: 9 Msg Type: 3
ID: 14 Msg Type: 1
ID: 11 Msg Type: 2
ID: 10 Msg Type: 3
ID: 12 Msg Type: 2
ID: 15 Msg Type: 1
ID: 11 Msg Type: 3
ID: 12 Msg Type: 3
ID: 13 Msg Type: 2
ID: 16 Msg Type: 1
ID: 14 Msg Type: 2
ID: 13 Msg Type: 3
ID: 17 Msg Type: 1
ID: 14 Msg Type: 3
ID: 18 Msg Type: 1
ID: 15 Msg Type: 2
ID: 16 Msg Type: 2
ID: 15 Msg Type: 3
ID: 19 Msg Type: 1
ID: 20 Msg Type: 1
ID: 16 Msg Type: 3
ID: 17 Msg Type: 2
ID: 21 Msg Type: 1
ID: 18 Msg Type: 2
ID: 17 Msg Type: 3
ID: 22 Msg Type: 1
ID: 19 Msg Type: 2
ID: 18 Msg Type: 3
ID: 20 Msg Type: 2
ID: 19 Msg Type: 3
ID: 23 Msg Type: 1
ID: 21 Msg Type: 2
ID: 20 Msg Type: 3
ID: 24 Msg Type: 1
ID: 22 Msg Type: 2
ID: 21 Msg Type: 3
ID: 25 Msg Type: 1
ID: 22 Msg Type: 3
ID: 23 Msg Type: 2
ID: 26 Msg Type: 1
ID: 23 Msg Type: 3
ID: 27 Msg Type: 1
ID: 24 Msg Type: 2
ID: 28 Msg Type: 1
ID: 25 Msg Type: 2
ID: 24 Msg Type: 3
ID: 29 Msg Type: 1
ID: 25 Msg Type: 3
ID: 26 Msg Type: 2
ID: 26 Msg Type: 3
ID: 30 Msg Type: 1
ID: 27 Msg Type: 2
ID: 27 Msg Type: 3
ID: 31 Msg Type: 1
ID: 28 Msg Type: 2
ID: 29 Msg Type: 2
ID: 28 Msg Type: 3
ID: 29 Msg Type: 3
ID: 30 Msg Type: 2
ID: 31 Msg Type: 2
ID: 30 Msg Type: 3
ID: 31 Msg Type: 3
Fill/encryption time total: 24246377
Sending first message: 1691439694610
Sending last message: 1691439697046
Data send time total: 2435333
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 0 Msg Type: 2
ID: 1 Msg Type: 2
ID: 0 Msg Type: 3
ID: 4 Msg Type: 1
ID: 5 Msg Type: 1
ID: 2 Msg Type: 2
